-1.901689,2.055419
-2.618034,1.902113
-3.175571,1.618034
-3.618034,1.175571
-3.902113,0.618034
-4.000000,0.000000
-3.902113,-0.618034
-3.618034,-1.175571
-3.175571,-1.618034
-2.618034,-1.902113
-2.000000,-2.000000
-1.381966,-1.902113
-0.824429,-1.618034
-0.381966,-1.175571
-0.097887,-0.618034
0.000000,-0.000000
-0.097887,0.618034
-0.381966,1.175571
-0.824429,1.618034
-1.381966,1.902113
-2.000000,4.000000
-3.236068,3.804226
-4.351141,3.236068
-5.053381,2.211022
-5.804226,1.236068
-6.000000,0.000000
-5.804226,-1.236068
-5.236068,-2.351141
-4.351141,-3.236068
-3.236068,-3.804226
-2.000000,-4.000000
-0.763932,-3.804226
0.351141,-3.236068
1.236068,-2.351141
1.804226,-1.236068
2.000000,-0.000000
1.804226,1.236068
1.236068,2.351141
0.351141,3.236068
-0.763932,3.804226
0.000000,4.000000
-1.236068,3.804226
-2.351141,3.236068
-3.236068,2.351141
-3.804226,1.236068
-4.000000,0.000000
-3.947612,-1.157248
-3.236068,-2.351141
-2.351141,-3.236068
-1.236068,-3.804226
-0.000000,-4.000000
1.236068,-3.804226
2.351141,-3.236068
3.236068,-2.351141
3.804226,-1.236068
4.000000,-0.000000
3.804226,1.236068
3.236068,2.351141
2.351141,3.236068
1.236068,3.804226
3.000000,2.000000
2.381966,1.902113
1.824429,1.618034
1.381966,1.175571
1.097887,0.618034
1.000000,0.000000
1.097887,-0.618034
1.381966,-1.175571
1.824429,-1.618034
2.456510,-1.757572
3.000000,-2.000000
3.618034,-1.902113
4.175571,-1.618034
4.618034,-1.175571
4.902113,-0.618034
5.000000,-0.000000
4.902113,0.618034
4.618034,1.175571
4.175571,1.618034
3.618034,1.902113
3.000000,4.000000
1.763932,3.804226
0.648859,3.236068
-0.236068,2.351141
-0.804226,1.236068
-1.000000,0.000000
-0.804226,-1.236068
-0.236068,-2.351141
0.648859,-3.236068
1.763932,-3.804226
3.000000,-4.000000
4.236068,-3.804226
5.166109,-3.319341
6.236068,-2.351141
6.804226,-1.236068
7.000000,-0.000000
6.804226,1.236068
6.236068,2.351141
5.351141,3.236068
4.236068,3.804226
