-0.057526,1.923214
-0.813473,1.827091
-1.486290,1.338261
-1.982010,0.549097
-1.989044,-0.209057
-1.732051,-1.000000
-1.177189,-1.632805
-0.415823,-1.956295
0.415823,-1.956295
1.275370,-1.610156
1.732051,-1.000000
1.989044,-0.209057
2.001710,0.603601
1.486290,1.338261
0.813473,1.827091
0.007663,4.993924
-2.033683,4.567727
-3.715724,3.345653
-4.764599,1.644568
-4.972609,-0.522642
-4.330127,-2.500000
-3.002447,-4.077852
-1.039558,-4.890738
1.039558,-4.890738
2.951361,-4.121938
4.330127,-2.500000
4.972609,-0.522642
4.660866,1.629986
3.715724,3.345653
2.033683,4.567727
0.094260,24.941714
-2.033683,24.567727
-3.715724,23.345653
-4.722346,21.545898
-4.972609,19.477358
-4.330127,17.500000
-2.932520,15.887406
-1.039558,15.109262
1.039558,15.109262
2.921499,15.880285
4.330127,17.500000
4.972609,19.477358
4.732480,21.517841
3.715724,23.345653
2.033683,24.567727
10.003004,2.993963
8.779790,2.740636
7.770566,2.007392
7.223090,0.841824
7.016434,-0.313585
7.401924,-1.500000
8.166121,-2.362979
9.376265,-2.934443
10.623735,-2.934443
11.724328,-2.494985
12.598076,-1.500000
12.983566,-0.313585
12.797859,0.927665
12.229434,2.007392
11.220210,2.740636
-11.932023,12.094314
-12.813473,11.827091
-13.486290,11.338261
-13.944032,10.631149
-13.989044,9.790943
-13.732051,9.000000
-13.147627,8.476659
-12.415823,8.043705
-11.584177,8.043705
-10.881706,8.400784
-10.267949,9.000000
-10.010956,9.790943
-10.184975,10.679229
-10.513710,11.338261
-11.186527,11.827091
-9.950400,-1.950922
-11.220210,-2.259364
-12.229434,-2.992608
-12.911890,-4.038566
-12.983566,-5.313585
-12.598076,-6.500000
-11.742771,-7.493412
-10.623735,-7.934443
-9.376265,-7.934443
-8.193790,-7.431677
-7.401924,-6.500000
-7.016434,-5.313585
-7.088304,-4.115585
-7.770566,-2.992608
-8.779790,-2.259364
9.945051,12.931222
8.779790,12.740636
7.770566,12.007392
7.106438,10.997477
7.016434,9.686415
7.401924,8.500000
8.174680,7.638242
9.376265,7.065557
10.623735,7.065557
11.693373,7.604533
12.598076,8.500000
12.983566,9.686415
12.899214,10.989974
12.229434,12.007392
11.220210,12.740636
-19.934263,-4.920722
-22.033683,-5.432273
-23.715724,-6.654347
-24.806857,-8.553702
-24.972609,-10.522642
-24.330127,-12.500000
-22.884592,-14.120094
-21.039558,-14.890738
-18.960442,-14.890738
-17.122917,-14.100804
-15.669873,-12.500000
-15.027391,-10.522642
-15.322970,-8.394041
-16.284276,-6.654347
-17.966317,-5.432273
20.054310,28.927422
16.339370,28.221909
13.311697,26.022175
11.386768,22.684483
11.049303,19.059244
12.205771,15.500000
14.808051,12.671792
18.128795,11.196672
21.871205,11.196672
25.249276,12.793868
27.794229,15.500000
28.950697,19.059244
28.557997,22.801782
26.688303,26.022175
23.660630,28.221909
